0x80000590:sh     t3,0xffe(t0)      mem[0x800007b5]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007b3]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007b7+0x00000001=0x800007b8
0x8000059c:bne    t0,t1,0xfee       (0x800007b8!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007ba]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007bb]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007bc]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007bd]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007be]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007b7]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007b6]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007b4]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007b8+0x00000001=0x800007b9
0x8000059c:bne    t0,t1,0xfee       (0x800007b9!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007bb]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007bc]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007bd]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007be]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007bf]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007b8]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x800007b7]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x800007b5]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x800007b9+0x00000001=0x800007ba
0x8000059c:bne    t0,t1,0xfee       (0x800007ba!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007bc]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007bd]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007be]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007bf]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c0]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007b9]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x800007b8]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x800007b6]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x800007ba+0x00000001=0x800007bb
0x8000059c:bne    t0,t1,0xfee       (0x800007bb!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007bd]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007be]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007bf]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c0]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c1]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007ba]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x800007b9]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007b7]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007bb+0x00000001=0x800007bc
0x8000059c:bne    t0,t1,0xfee       (0x800007bc!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007be]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007bf]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c0]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c1]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c2]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007bb]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007ba]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007b8]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007bc+0x00000001=0x800007bd
0x8000059c:bne    t0,t1,0xfee       (0x800007bd!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007bf]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c0]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c1]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c2]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c3]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007bc]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x800007bb]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x800007b9]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x800007bd+0x00000001=0x800007be
0x8000059c:bne    t0,t1,0xfee       (0x800007be!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c0]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c1]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c2]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c3]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c4]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007bd]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x800007bc]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x800007ba]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x800007be+0x00000001=0x800007bf
0x8000059c:bne    t0,t1,0xfee       (0x800007bf!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c1]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c2]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c3]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c4]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c5]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007be]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x800007bd]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007bb]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007bf+0x00000001=0x800007c0
0x8000059c:bne    t0,t1,0xfee       (0x800007c0!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c2]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c3]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c4]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c5]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c6]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007bf]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007be]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007bc]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007c0+0x00000001=0x800007c1
0x8000059c:bne    t0,t1,0xfee       (0x800007c1!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c3]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c4]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c5]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c6]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c7]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c0]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x800007bf]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x800007bd]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x800007c1+0x00000001=0x800007c2
0x8000059c:bne    t0,t1,0xfee       (0x800007c2!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c4]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c5]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c6]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c7]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c8]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c1]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c0]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x800007be]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x800007c2+0x00000001=0x800007c3
0x8000059c:bne    t0,t1,0xfee       (0x800007c3!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c5]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c6]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c7]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c8]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007c9]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c2]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c1]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007bf]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007c3+0x00000001=0x800007c4
0x8000059c:bne    t0,t1,0xfee       (0x800007c4!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c6]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c7]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c8]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007c9]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007ca]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c3]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c2]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c0]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007c4+0x00000001=0x800007c5
0x8000059c:bne    t0,t1,0xfee       (0x800007c5!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c7]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c8]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007c9]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007ca]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007cb]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c4]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c3]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c1]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x800007c5+0x00000001=0x800007c6
0x8000059c:bne    t0,t1,0xfee       (0x800007c6!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c8]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007c9]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007ca]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007cb]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007cc]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c5]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c4]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c2]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x800007c6+0x00000001=0x800007c7
0x8000059c:bne    t0,t1,0xfee       (0x800007c7!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007c9]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007ca]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007cb]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007cc]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007cd]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c6]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c5]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c3]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007c7+0x00000001=0x800007c8
0x8000059c:bne    t0,t1,0xfee       (0x800007c8!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007ca]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007cb]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007cc]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007cd]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007ce]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c7]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c6]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c4]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007c8+0x00000001=0x800007c9
0x8000059c:bne    t0,t1,0xfee       (0x800007c9!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007cb]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007cc]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007cd]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007ce]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007cf]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c8]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c7]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c5]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x800007c9+0x00000001=0x800007ca
0x8000059c:bne    t0,t1,0xfee       (0x800007ca!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007cc]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007cd]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007ce]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007cf]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d0]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007c9]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c8]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c6]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x800007ca+0x00000001=0x800007cb
0x8000059c:bne    t0,t1,0xfee       (0x800007cb!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007cd]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007ce]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007cf]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d0]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d1]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007ca]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x800007c9]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c7]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007cb+0x00000001=0x800007cc
0x8000059c:bne    t0,t1,0xfee       (0x800007cc!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007ce]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007cf]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d0]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d1]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d2]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007cb]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007ca]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c8]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007cc+0x00000001=0x800007cd
0x8000059c:bne    t0,t1,0xfee       (0x800007cd!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007cf]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d0]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d1]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d2]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d3]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007cc]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x800007cb]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x800007c9]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x800007cd+0x00000001=0x800007ce
0x8000059c:bne    t0,t1,0xfee       (0x800007ce!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d0]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d1]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d2]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d3]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d4]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007cd]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x800007cc]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x800007ca]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x800007ce+0x00000001=0x800007cf
0x8000059c:bne    t0,t1,0xfee       (0x800007cf!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d1]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d2]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d3]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d4]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d5]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007ce]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x800007cd]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007cb]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007cf+0x00000001=0x800007d0
0x8000059c:bne    t0,t1,0xfee       (0x800007d0!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d2]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d3]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d4]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d5]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d6]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007cf]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007ce]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007cc]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007d0+0x00000001=0x800007d1
0x8000059c:bne    t0,t1,0xfee       (0x800007d1!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d3]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d4]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d5]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d6]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d7]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007d0]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x800007cf]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x800007cd]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x800007d1+0x00000001=0x800007d2
0x8000059c:bne    t0,t1,0xfee       (0x800007d2!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d4]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d5]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d6]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d7]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d8]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007d1]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x800007d0]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x800007ce]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x800007d2+0x00000001=0x800007d3
0x8000059c:bne    t0,t1,0xfee       (0x800007d3!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d5]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d6]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d7]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d8]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007d9]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007d2]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x800007d1]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007cf]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007d3+0x00000001=0x800007d4
0x8000059c:bne    t0,t1,0xfee       (0x800007d4!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d6]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d7]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d8]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007d9]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007da]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007d3]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007d2]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007d0]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007d4+0x00000001=0x800007d5
0x8000059c:bne    t0,t1,0xfee       (0x800007d5!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d7]=0xffffffaa
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d8]=0xffffccdd
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007d9]=0xddaabbcc
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007da]=0x000000bb
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007db]=0x0000ddaa
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007d4]=0xaa
0x80000590:sh     t3,0xffe(t0)      mem[0x800007d3]=0xbbcc
0x80000594:sw     t4,0xffc(t0)      mem[0x800007d1]=0x000000bb
0x80000598:addi   t0,t0,0x001         t0=0x800007d5+0x00000001=0x800007d6
0x8000059c:bne    t0,t1,0xfee       (0x800007d6!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d8]=0xffffffdd
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007d9]=0xffffbbcc
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007da]=0xccddaabb
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007db]=0x000000aa
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007dc]=0x0000ccdd
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007d5]=0xdd
0x80000590:sh     t3,0xffe(t0)      mem[0x800007d4]=0xaabb
0x80000594:sw     t4,0xffc(t0)      mem[0x800007d2]=0x000000aa
0x80000598:addi   t0,t0,0x001         t0=0x800007d6+0x00000001=0x800007d7
0x8000059c:bne    t0,t1,0xfee       (0x800007d7!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007d9]=0xffffffcc
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007da]=0xffffaabb
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007db]=0xbbccddaa
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007dc]=0x000000dd
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007dd]=0x0000bbcc
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007d6]=0xcc
0x80000590:sh     t3,0xffe(t0)      mem[0x800007d5]=0xddaa
0x80000594:sw     t4,0xffc(t0)      mem[0x800007d3]=0x000000dd
0x80000598:addi   t0,t0,0x001         t0=0x800007d7+0x00000001=0x800007d8
0x8000059c:bne    t0,t1,0xfee       (0x800007d8!=0x80000870)=1->pc=0x80000578
0x80000578:lb     t2,0x002(t0)        t2=mem[0x800007da]=0xffffffbb
0x8000057c:lh     t3,0x003(t0)        t3=mem[0x800007db]=0xffffddaa
0x80000580:lw     t3,0x004(t0)        t3=mem[0x800007dc]=0xaabbccdd
0x80000584:lbu    t4,0x005(t0)        t4=mem[0x800007dd]=0x000000cc
0x80000588:lhu    t5,0x006(t0)        t5=mem[0x800007de]=0x0000aabb
0x8000058c:sb     t2,0xfff(t0)      mem[0x800007d7]=0xbb
0x80000590:sh     t3,0xffe(t0)      mem[0x800007d6]=0xccdd
0x80000594:sw     t4,0xffc(t0)      mem[0x800007d4]=0x000000cc
0x80000598:addi   t0,t0,0x001         t0=0x800007d8+0x00000001=0x800007d9
0x8000059c:bne    t0,t1,0xfee       (0x800007d9!=0x80000870)=1->pc=0x80000578
